Entry	Gene names	Organism	Gene ontology IDs
A0A031H2Q5	BW35_01170 BW36_00452	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0016740
A0A151D3W3	AUV08_03110	Micrococcus sp. CH7	GO:0005623; GO:0009055; GO:0015035; GO:0045454
A0A031GJY2	nrdI AU359_00758 BW35_01172 BW36_00454 BW40_00162 GY12_20060 OC70_02485	Micrococcus luteus (Micrococcus lysodeikticus)	
A0A1M6ZBX4	SAMN04487849_10151	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0004748; GO:0005524; GO:0006260
A0A031GI74	BW35_01174 BW36_00461	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0004748; GO:0005971; GO:0006260; GO:0009263; GO:0046872
A0A031GHB7	BW35_01175	Micrococcus luteus (Micrococcus lysodeikticus)	
A0A031GGP4	metN BW35_01176 BW36_00463 BW40_00166 SAMN04487849_10148	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0005524; GO:0005886; GO:0015424; GO:0015821
E7QWV5	SAMN05444342_0975 ZOD2009_16468	Haladaptatus paucihalophilus DX253	GO:0016021
E7QWV2	menB SAMN05444342_0972 ZOD2009_16453	Haladaptatus paucihalophilus DX253	GO:0008935; GO:0009234
E7QWV1	ZOD2009_16448	Haladaptatus paucihalophilus DX253	GO:0008483; GO:0009058; GO:0030170
E7QWV4	SAMN05444342_0974 ZOD2009_16463	Haladaptatus paucihalophilus DX253	GO:0003899
A0A1M6QMP1	SAMN05444342_0973	Haladaptatus paucihalophilus DX253	GO:0016021
E7QWU8	SAMN05444342_0968 ZOD2009_16433	Haladaptatus paucihalophilus DX253	
E7QWU7	SAMN05444342_0967 ZOD2009_16428	Haladaptatus paucihalophilus DX253	GO:0005524; GO:0006810
A0A1M6QME6	cetZ SAMN05444342_0970	Haladaptatus paucihalophilus DX253	GO:0003924; GO:0005525; GO:0005737; GO:0005874; GO:0007017; GO:0008360; GO:0051301
E7QWU9	SAMN05444342_0969 ZOD2009_16438	Haladaptatus paucihalophilus DX253	
A0A0E3X0V3	MCMEM_1512	Methanococcoides methylutens MM1	GO:0016021
A0A0E3X069	MCMEM_1511	Methanococcoides methylutens MM1	GO:0000287; GO:0005524; GO:0006188; GO:0016879
A0A0E3SST6	egsA MCMEM_1514	Methanococcoides methylutens MM1	GO:0005737; GO:0006650; GO:0008654; GO:0046872; GO:0050492
A0A0E3SRH9	MCMEM_1513	Methanococcoides methylutens MM1	GO:0016021
A0A0E3SRH4	MCMEM_1508	Methanococcoides methylutens MM1	
A0A031GAE9	BW35_01719	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0016021
A0A0E3SSK6	MCMEM_1510	Methanococcoides methylutens MM1	
A0A0E3SST4	MCMEM_1509	Methanococcoides methylutens MM1	GO:0016021
A0A0E3X0C7	MCMEM_1516	Methanococcoides methylutens MM1	
A0A0E3SSK9	MCMEM_1515	Methanococcoides methylutens MM1	
A0A1M6ZRC1	SAMN05444342_3544	Haladaptatus paucihalophilus DX253	GO:0006813; GO:0008324; GO:0016021
E7QMK5	SAMN05444342_3546 ZOD2009_00105	Haladaptatus paucihalophilus DX253	
E7QMK0	SAMN05444342_3539 ZOD2009_00080	Haladaptatus paucihalophilus DX253	GO:0003824; GO:0050662
E7QMK1	SAMN05444342_3540 ZOD2009_00085	Haladaptatus paucihalophilus DX253	GO:0008270; GO:0016491
E7QMK2	SAMN05444342_3541 ZOD2009_00090	Haladaptatus paucihalophilus DX253	GO:0008168
A0A1M6ZR85	SAMN05444342_3542	Haladaptatus paucihalophilus DX253	GO:0003676
E7QMJ6	SAMN05444342_3535 ZOD2009_00060	Haladaptatus paucihalophilus DX253	GO:0016021
E7QMJ7	SAMN05444342_3536 ZOD2009_00065	Haladaptatus paucihalophilus DX253	GO:0006810
E7QMJ8	SAMN05444342_3537 ZOD2009_00070	Haladaptatus paucihalophilus DX253	GO:0016787
E7QMJ9	SAMN05444342_3538 ZOD2009_00075	Haladaptatus paucihalophilus DX253	GO:0003677; GO:0006351; GO:0006355
A0RU12	CENSYa_0185	Cenarchaeum symbiosum (strain A)	
A0RU07	CENSYa_0179	Cenarchaeum symbiosum (strain A)	
A0RU08	CENSYa_0180	Cenarchaeum symbiosum (strain A)	GO:0003676; GO:0004386; GO:0005524; GO:0016779
A0RU09	CENSYa_0181	Cenarchaeum symbiosum (strain A)	
A0RU10	CENSYa_0182	Cenarchaeum symbiosum (strain A)	GO:0003677; GO:0003917; GO:0005694; GO:0006265
A0RU03	CENSYa_0175	Cenarchaeum symbiosum (strain A)	GO:0004298; GO:0005737; GO:0006511; GO:0019773
A0RU04	CENSYa_0176	Cenarchaeum symbiosum (strain A)	GO:0008168
A0RU05	CENSYa_0177	Cenarchaeum symbiosum (strain A)	GO:0016021; GO:0055085
A0RU06	CENSYa_0178	Cenarchaeum symbiosum (strain A)	GO:0008565; GO:0016021
A0A0E3SQZ2	MCMEM_1133	Methanococcoides methylutens MM1	GO:0008168; GO:0016491; GO:0046872
D8J8B3	HacjB3_13890 C497_09103	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016616; GO:0051287
D8J8B4	HacjB3_13895 C497_09108	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0003824; GO:0008152
E7QTK9	SAMN05444342_2338 ZOD2009_10685	Haladaptatus paucihalophilus DX253	GO:0016021
E7QTL0	SAMN05444342_2339 ZOD2009_10690	Haladaptatus paucihalophilus DX253	
D8J8A5	HacjB3_13850 C497_09063	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016429; GO:0031515
D8J8A6	HacjB3_13855 C497_09068	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J8A7	HacjB3_13860 C497_09073	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0008324; GO:0016021
D8J8A8	HacjB3_13865 C497_09078	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0008324; GO:0016021
D8J8A9	HacjB3_13870 C497_09083	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0006813; GO:0008324
D8J8B0	HacjB3_13875 C497_09088	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0003676; GO:0003899; GO:0006351; GO:0006355; GO:0008270
D8J8B1	HacjB3_13880 C497_09093	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J8B2	HacjB3_13885 C497_09098	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0005215; GO:0016021; GO:0055085
D8JA93	HacjB3_06120 C497_04507	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8JA94	HacjB3_06125 C497_04512	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8JA91	hemA HacjB3_06110 C497_04497	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0006782; GO:0008883; GO:0050661
D8JA92	HacjB3_06115 C497_04502	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0004325; GO:0019354; GO:0043115
D8JA89	HacjB3_06100 C497_04487	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8JA90	phhB HacjB3_06105 C497_04492	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0006729; GO:0008124
D8JA87	HacjB3_06090 C497_04477	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0006777; GO:0032324
D8JA88	HacjB3_06095 C497_04482	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016787
D8JA85	HacjB3_06080 C497_04467	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0032324
D8JA86	HacjB3_06085 C497_04472	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J546	HacjB3_01170 C497_18162	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
I7BSG0	alaS NJ7G_0486	Natrinema sp. (strain J7-2)	GO:0000049; GO:0004813; GO:0005524; GO:0005737; GO:0006419; GO:0008270
D8J545	HacjB3_01165 C497_18167	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016021
D8J542	rfc rfcS HacjB3_01150 C497_18182	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0003689; GO:0005524; GO:0005663; GO:0006260
D8J543	HacjB3_01155 C497_18177	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0003998
D8J540	HacjB3_01140 C497_18192	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0008080
D8J541	HacjB3_01145 C497_18187	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J538	HacjB3_01130 C497_18202	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0006772; GO:0050334
D8J539	HacjB3_01135 C497_18197	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
A0RYW7	nfo CENSYa_1925	Cenarchaeum symbiosum (strain A)	GO:0003677; GO:0006281; GO:0008270; GO:0008833
A0RYW8	priL CENSYa_1926	Cenarchaeum symbiosum (strain A)	GO:0003896; GO:0046872; GO:0051539; GO:1990077
A0RYW9	priS priA CENSYa_1927	Cenarchaeum symbiosum (strain A)	GO:0003896; GO:0046872; GO:1990077
A0RYX0	CENSYa_1928	Cenarchaeum symbiosum (strain A)	GO:0016021
A0RYW3	CENSYa_1921	Cenarchaeum symbiosum (strain A)	
A0RYW4	CENSYa_1922	Cenarchaeum symbiosum (strain A)	
A0RYW5	CENSYa_1923	Cenarchaeum symbiosum (strain A)	
A0RYW6	CENSYa_1924	Cenarchaeum symbiosum (strain A)	GO:0004820; GO:0005524; GO:0005737; GO:0006426
A0RYX1	CENSYa_1929	Cenarchaeum symbiosum (strain A)	GO:0003922; GO:0006541; GO:0016740
A0RYX2	CENSYa_1930	Cenarchaeum symbiosum (strain A)	
A0A0E3S486	mre11 MSLAZ_0711	Methanosarcina lacustris Z-7289	GO:0004519; GO:0004527; GO:0006302; GO:0030145
A0A0E3S4Z3	rad50 MSLAZ_0712	Methanosarcina lacustris Z-7289	GO:0004527; GO:0005524; GO:0006302; GO:0008270; GO:0016887
A0A0E3WR48	MSLAZ_0709	Methanosarcina lacustris Z-7289	GO:0016021; GO:0055085
A0A0E3S1M6	MSLAZ_0710	Methanosarcina lacustris Z-7289	GO:0016021
A0A0E3S1N0	MSLAZ_0715	Methanosarcina lacustris Z-7289	GO:0097264
A0A0E3S491	prs MSLAZ_0716	Methanosarcina lacustris Z-7289	GO:0000287; GO:0004749; GO:0005524; GO:0005737; GO:0006015; GO:0009116; GO:0009156; GO:0009165; GO:0016301
A0A0E3S044	MSLAZ_0713	Methanosarcina lacustris Z-7289	
A0A0E3WT15	MSLAZ_0714	Methanosarcina lacustris Z-7289	
A0A0E3S4Z6	moaC MSLAZ_0717	Methanosarcina lacustris Z-7289	GO:0006777; GO:0061799
A0A0E3S048	MSLAZ_0718	Methanosarcina lacustris Z-7289	
A0A0E3S2Z7	MSLAZ_1963	Methanosarcina lacustris Z-7289	GO:0016021
A0A0E3WTT2	MSLAZ_1964	Methanosarcina lacustris Z-7289	
A0A0E3S4Q8	MSLAZ_1965	Methanosarcina lacustris Z-7289	
A0A0E3S765	MSLAZ_1966	Methanosarcina lacustris Z-7289	
A0A0E3WRW3	MSLAZ_1959	Methanosarcina lacustris Z-7289	GO:0016021
A0A0E3S4Q5	MSLAZ_1960	Methanosarcina lacustris Z-7289	GO:0000049; GO:0002098; GO:0034227
A0A0E3S763	MSLAZ_1961	Methanosarcina lacustris Z-7289	
A0A0E3S842	MSLAZ_1962	Methanosarcina lacustris Z-7289	
A0A0E3S844	MSLAZ_1967	Methanosarcina lacustris Z-7289	
A0A0E3S300	MSLAZ_1968	Methanosarcina lacustris Z-7289	
A0RX18	CENSYa_1262	Cenarchaeum symbiosum (strain A)	GO:0005887; GO:0015604
A0RX17	CENSYa_1261	Cenarchaeum symbiosum (strain A)	GO:0004462; GO:0004493
A0RX20	CENSYa_1264	Cenarchaeum symbiosum (strain A)	
A0RX19	CENSYa_1263	Cenarchaeum symbiosum (strain A)	GO:0005524; GO:0016887
A0RX14	CENSYa_1258	Cenarchaeum symbiosum (strain A)	
A0RX13	CENSYa_1257	Cenarchaeum symbiosum (strain A)	
A0RX16	CENSYa_1260	Cenarchaeum symbiosum (strain A)	
A0RX15	CENSYa_1259	Cenarchaeum symbiosum (strain A)	GO:0016021
A0RX22	CENSYa_1266	Cenarchaeum symbiosum (strain A)	
A0RX21	CENSYa_1265	Cenarchaeum symbiosum (strain A)	
D8J2D7	HacjB3_07545 C497_05952	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0005886; GO:0006810; GO:0016021
D8J2D8	HacjB3_07550 C497_05957	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0005886; GO:0006810; GO:0016021
D8J2D5	purL HacjB3_07535 C497_05942	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0000287; GO:0004642; GO:0005524; GO:0005737; GO:0006189
D8J2D6	HacjB3_07540 C497_05947	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0005524; GO:0016820; GO:0016887; GO:0043190
D8J2D3	HacjB3_07525 C497_05932	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0004371; GO:0006071
D8J2D4	HacjB3_07530 C497_05937	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0009401; GO:0016021; GO:0016301
D8J2D1	HacjB3_07515 C497_05922	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J2D2	HacjB3_07520	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0004371; GO:0006071
A0A151AH23	HAPAU_19580	Halalkalicoccus paucihalophilus	
D8J2E0	fumC HacjB3_07560 C497_05967	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0004333; GO:0006099; GO:0006106; GO:0045239
A0A031H4I5	BW35_00481	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0016021; GO:0055085
A0A031H5J8	BW35_00480	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0005886; GO:0006810; GO:0016021
D8J3T2	HacjB3_00150 C497_19189	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0009166; GO:0016787
D8J3T3	HacjB3_00155 C497_19184	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0004555; GO:0005991
D8J3T0	HacjB3_00140 C497_19199	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0043190; GO:0055085
D8J3T1	HacjB3_00145 C497_19194	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0004664; GO:0009094; GO:0016597
D8J3T6	HacjB3_00170 C497_19169	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0005524; GO:0016887
D8J3T7	HacjB3_00175 C497_19164	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0005886; GO:0006810; GO:0016021
D8J3T4	HacjB3_00160 C497_19179	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016021
D8J3T5	HacjB3_00165 C497_19174	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0005886; GO:0006810; GO:0016021
A0RVE8	CENSYa_0682	Cenarchaeum symbiosum (strain A)	GO:0016021
A0RVE7	CENSYa_0681	Cenarchaeum symbiosum (strain A)	
A0RVF0	CENSYa_0684	Cenarchaeum symbiosum (strain A)	
A0RVE9	CENSYa_0683	Cenarchaeum symbiosum (strain A)	GO:0008168
A0RVE4	CENSYa_0678	Cenarchaeum symbiosum (strain A)	
A0RVE3	CENSYa_0677	Cenarchaeum symbiosum (strain A)	
A0RVE6	CENSYa_0680	Cenarchaeum symbiosum (strain A)	
A0RVE5	CENSYa_0679	Cenarchaeum symbiosum (strain A)	
M0KYZ2	C443_03009	Haloarcula argentinensis DSM 12282	
A0A0E3S6S8	MSLAZ_2960	Methanosarcina lacustris Z-7289	
A0A0E3WSD3	MSLAZ_2959	Methanosarcina lacustris Z-7289	GO:0005524
A0A0E3SAH0	MSLAZ_2962	Methanosarcina lacustris Z-7289	
A0A0E3S9E3	MSLAZ_2961	Methanosarcina lacustris Z-7289	GO:0004853; GO:0006779; GO:0008168; GO:0031419; GO:0046872
A0A0E3WUI3	MSLAZ_2964	Methanosarcina lacustris Z-7289	GO:0008168
A0A0E3S551	MSLAZ_2963	Methanosarcina lacustris Z-7289	
A0A0E3S9E8	MSLAZ_2966	Methanosarcina lacustris Z-7289	GO:0000166; GO:0016021; GO:0046872
A0A0E3S6T2	MSLAZ_2965	Methanosarcina lacustris Z-7289	GO:0004853; GO:0006730; GO:0006779; GO:0008168
A0A0E3S554	MSLAZ_2968	Methanosarcina lacustris Z-7289	GO:0000160; GO:0005622
A0A0E3SAH3	MSLAZ_2967	Methanosarcina lacustris Z-7289	GO:0000155; GO:0005622; GO:0016021
A0A1D8MRJ5	AQV86_01545	Nanohaloarchaea archaeon SG9	
Q12WX7	Mbur_1123	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
Q12WX8	Mbur_1122	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
Q12WY1	Mbur_1119	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0051920
Q12WY2	Mbur_1118	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
Q12WX9	Mbur_1121	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0016788
Q12WY0	Mbur_1120	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0005623; GO:0006826; GO:0006879; GO:0008199; GO:0016021
Q12WY5	Mbur_1114	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0016021
Q12WY6	Mbur_1113	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
Q12TS2	Mbur_0648 Mbur_0744 Mbur_0915 Mbur_1117 Mbur_1167 Mbur_2104 Mbur_2297	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
Q12WY4	Mbur_1115	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
A0A1D8MRF8	AQV86_01540	Nanohaloarchaea archaeon SG9	GO:0003824; GO:0005975
E7QNG8	ZOD2009_02430	Haladaptatus paucihalophilus DX253	GO:0003677; GO:0006310; GO:0015074
E7QNG7	ZOD2009_02425	Haladaptatus paucihalophilus DX253	
A0A1D8MSW5	AQV86_04105	Nanohaloarchaea archaeon SG9	
A0A1D8MSV1	AQV86_04100	Nanohaloarchaea archaeon SG9	GO:0003723; GO:0006396; GO:0008173
A0A1D8MSU3	AQV86_04095	Nanohaloarchaea archaeon SG9	GO:0016021
A0A1D8MSW1	AQV86_04090	Nanohaloarchaea archaeon SG9	
A0A1D8MSW7	AQV86_04085	Nanohaloarchaea archaeon SG9	
A0A1D8MSX9	AQV86_04080	Nanohaloarchaea archaeon SG9	
A0A1D8MSU2	AQV86_04075	Nanohaloarchaea archaeon SG9	
A0A1D8MSW6	AQV86_04070	Nanohaloarchaea archaeon SG9	GO:0005215; GO:0016021
A0A1D8MST3	proS AQV86_04065	Nanohaloarchaea archaeon SG9	GO:0004827; GO:0005524; GO:0005737; GO:0006433
A0A1D8MSU8	AQV86_04060	Nanohaloarchaea archaeon SG9	GO:0016021
E7QY53	SAMN05444342_2148 ZOD2009_18714	Haladaptatus paucihalophilus DX253	GO:0016491
A0A1D2QL21	BG842_19205	Haladaptatus sp. W1	
E7QY51	SAMN05444342_2150 ZOD2009_18704	Haladaptatus paucihalophilus DX253	GO:0016021
E7QY50	SAMN05444342_2151 ZOD2009_18699	Haladaptatus paucihalophilus DX253	GO:0015035; GO:0016853
E7QY49	SAMN05444342_2152 ZOD2009_18694	Haladaptatus paucihalophilus DX253	GO:0003676
E7QY48	SAMN05444342_2153 ZOD2009_18689	Haladaptatus paucihalophilus DX253	GO:0003824; GO:0050662
E7QY47	SAMN05444342_2154 ZOD2009_18684	Haladaptatus paucihalophilus DX253	GO:0016787
E7QY46	SAMN05444342_2155 ZOD2009_18679	Haladaptatus paucihalophilus DX253	
A0A1M6V9H6	nucS SAMN05444342_2156	Haladaptatus paucihalophilus DX253	GO:0000014; GO:0003677; GO:0005737
E7QY44	mutS SAMN05444342_2157 ZOD2009_18669	Haladaptatus paucihalophilus DX253	GO:0003684; GO:0005524; GO:0006298; GO:0030983
Q12YD8	Mbur_0563	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
Q12YD7	Mbur_0564	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0000166; GO:0003677; GO:0003887; GO:0006260
Q12YE2	Mbur_0559	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0016021
Q12YE1	cas1 Mbur_0560	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0003677; GO:0004519; GO:0043571; GO:0046872; GO:0051607
Q12YE0	Mbur_0561	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
Q12YD9	Mbur_0562	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
Q12YE6	Mbur_0555	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
Q12YE5	Mbur_0556	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0016021
Q12YE4	Mbur_0557	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0000150; GO:0003677
Q12YE3	Mbur_0558	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0003677
A0A0E3RZ81	MSLAZ_0323	Methanosarcina lacustris Z-7289	
A0A0E3SQJ5	MCMEM_0315	Methanococcoides methylutens MM1	GO:0019284; GO:0046523
A0A0E3WZ00	MCMEM_0316	Methanococcoides methylutens MM1	GO:0016787
A0A0E3WYP6	MCMEM_0311	Methanococcoides methylutens MM1	
A0A0E3WZK6	MCMEM_0312	Methanococcoides methylutens MM1	GO:0000287; GO:0004615; GO:0005975; GO:0008966
A0A0E3SP80	srp19 MCMEM_0313	Methanococcoides methylutens MM1	GO:0006614; GO:0008312; GO:0048500
A0A099T245	secG LI82_04275	Methanococcoides methylutens	GO:0005886; GO:0015031; GO:0016021
A0A0E3WZ28	MCMEM_0307	Methanococcoides methylutens MM1	
A0A0E3SP71	proC MCMEM_0308	Methanococcoides methylutens MM1	GO:0004735; GO:0005737; GO:0055129
A0A0E3SQN8	MCMEM_0309	Methanococcoides methylutens MM1	GO:0043565
A0A0E3SQJ2	pan MCMEM_0310	Methanococcoides methylutens MM1	GO:0005524; GO:0005737; GO:0010498; GO:0016887; GO:0022623; GO:0043335
A0A1D8MRP3	AQV86_02015	Nanohaloarchaea archaeon SG9	
A0A1D8MRN8	AQV86_02020	Nanohaloarchaea archaeon SG9	
A0A1D8MRQ8	AQV86_02005	Nanohaloarchaea archaeon SG9	GO:0016021
A0A1D8MRP9	AQV86_02010	Nanohaloarchaea archaeon SG9	
A0A1D8MRS3	AQV86_01995	Nanohaloarchaea archaeon SG9	
A0A1D8MRU0	AQV86_02000	Nanohaloarchaea archaeon SG9	GO:0016021
A0A1D8MRR6	AQV86_01980	Nanohaloarchaea archaeon SG9	
A0A1D8MRP6	AQV86_01985	Nanohaloarchaea archaeon SG9	
A0A1D8MRN1	AQV86_01970	Nanohaloarchaea archaeon SG9	
A0A1D8MRP5	AQV86_01975	Nanohaloarchaea archaeon SG9	GO:0016021
Q12UR3	Mbur_1932	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0003824; GO:0008152
A0A0E3SPN9	MCMEM_0518	Methanococcoides methylutens MM1	
A0A0E3X0S1	mer MCMEM_0517	Methanococcoides methylutens MM1	GO:0005737; GO:0006730; GO:0016705; GO:0018537; GO:0019386
A0A0E3SQW1	MCMEM_0520	Methanococcoides methylutens MM1	GO:0051920
A0A0E3SR22	MCMEM_0519	Methanococcoides methylutens MM1	
A0A0E3WZN9	MCMEM_0966	Methanococcoides methylutens MM1	GO:0016021
A0A0E3SRP0	MCMEM_0965	Methanococcoides methylutens MM1	GO:0005506; GO:0050605
A0A0E3X083	MCMEM_0962	Methanococcoides methylutens MM1	GO:0006950
A0A0E3WZE4	MCMEM_0961	Methanococcoides methylutens MM1	GO:0016021; GO:0055085
A0A0E3SRW3	MCMEM_0964	Methanococcoides methylutens MM1	GO:0000160; GO:0005622
A0A0E3SQN7	MCMEM_0963	Methanococcoides methylutens MM1	GO:0016021
A0A0E3SQN4	MCMEM_0958	Methanococcoides methylutens MM1	
A0A0E3WZU0	MCMEM_0957	Methanococcoides methylutens MM1	GO:0004765
A0A0E3SRN8	MCMEM_0960	Methanococcoides methylutens MM1	
A0A0E3SRW0	MCMEM_0959	Methanococcoides methylutens MM1	GO:0008152; GO:0016597
A0A0E3SR24	MCMEM_0524	Methanococcoides methylutens MM1	GO:0005506; GO:0016491
A0A0E3SPP3	MCMEM_0523	Methanococcoides methylutens MM1	GO:0006221; GO:0016491; GO:0050660; GO:0051537
